,site_name,nuts3_code,cluster,geometry,aidres_sector_name,production_route_name,prod_cap,prod_rate,utilization_rate,product_name,electricity_[gj/t] ton,alternative_fuel_mixture_[gj/t] ton,biomass_[gj/t] ton,biomass_waste_[gj/t] ton,coal_[gj/t] ton,coke_[gj/t] ton,crude_oil_[gj/t] ton,hydrogen_[gj/t] ton,methanol_[gj/t] ton,ammonia_[gj/t] ton,naphtha_[gj/t] ton,natural_gas_[gj/t] ton,plastic_mix_[gj/t] ton,sector_name,total_energy,Direct CO2 emissions (t)
97,IMERYS ALUMINATE SA - MARDYCK,FRE11,2,POINT (2.256636 51.034506),Cement,Cement,,249.3537802,100,cement,135869.134524277,377534.55845014786,0,338615.5762826444,0,0,0,0,0,0,0,75183.2816525525,0,Cement,918895.9531067094,-8306.597802912502
98,VICAT - St Laurent du Pont,FRK24,-1,POINT (5.754136 45.364006),Cement,Cement,,34.34345519,100,cement,18713.233581203152,51997.77272439798,0,46637.467703002265,0,0,0,0,0,0,0,10354.981032974874,0,Cement,126559.38869056139,-1144.0663510168754
99,CIMENTS CALCIA - VITRY-LE-FRANCOIS,FRF23,-1,POINT (4.565246 48.768594),Cement,Cement,,1095.261569,100,cement,596791.6000245651,1658282.832159892,0,1487335.0910088522,0,0,0,0,0,0,0,330235.0538231125,0,Cement,4036158.675999109,-36485.901017312506
100,CIMENTS CALCIA - CRUAS,FRK22,-1,POINT (4.756379 44.643167),Cement,Cement,,154.6084543,100,cement,84243.82762125552,234085.2201237668,0,209954.02920690674,0,0,0,0,0,0,0,46616.381577128755,0,Cement,569749.0643951892,-5150.394133868751
101,LAFARGEHOLCIM CIMENTS - Cruas,FRK22,-1,POINT (4.763102 44.659881),Cement,Cement,,79.02989908,100,cement,43062.20656020581,119655.36688313479,0,107320.4296284153,0,0,0,0,0,0,0,23828.502446358503,0,Cement,291233.82200501184,-2632.683513102501
102,LAFARGEHOLCIM CIMENTS - Le Teil,FRK22,-1,POINT (4.690998 44.521646),Cement,Cement,,861.9150672,100,cement,469644.591391272,1304984.123584911,0,1170456.9585932519,0,0,0,0,0,0,0,259878.16669914,0,Cement,3176251.294592475,-28712.545676100006
103,VICAT - MONTALIEU-VERCIEU,FRK24,-1,POINT (5.419229 45.802944),Cement,Cement,,1158.413551,100,cement,631202.1677366352,1753898.2089169584,0,1573093.7458853475,0,0,0,0,0,0,0,349276.16579588753,0,Cement,4268880.636917141,-38589.65141768751
104,EUROPEENNE DES CHAUX ET LIANTS- ECL - Trept,FRK24,-1,POINT (5.307888 45.697434),Cement,Cement,,92.515421,100,cement,50410.26517158501,140073.1466314644,0,125633.39754392249,0,0,0,0,0,0,0,27894.5558742625,0,Cement,340929.4452591719,-3081.919962062501
105,VICAT - VIZILLE,FRK24,-1,POINT (5.767826 45.065326),Cement,Cement,,5.682037678,100,cement,3096.057100177031,8602.899800196546,0,7716.050910687854,0,0,0,0,0,0,0,1713.2053853879752,0,Cement,20938.930316301037,-189.28288014837506
106,LAFARGEHOLCIM CIMENTS - Lozanne,FRK26,-1,POINT (4.66102 45.863629),Cement,Cement,,415.148438,100,cement,226208.15663963003,628556.2709572213,0,563760.1622219549,0,0,0,0,0,0,0,125172.44341247501,0,Cement,1529867.4008904062,-13829.632340875003
107,VICAT - XEUILLEY,FRF31,-1,POINT (6.103611 48.567014),Cement,Cement,,475.9190674,100,cement,259321.16104024902,720566.1563452214,0,646285.0057548465,0,0,0,0,0,0,0,143495.5478094425,0,Cement,1753813.8170169971,-15854.053932762505
108,CARRIERES ET FOURS A CHAUX DE DUGNY - DUGNY sur MEUSE,FRF32,-1,POINT (5.384118 49.09758),Cement,Cement,,569.5955851,100,cement,310364.0903872135,862397.2636123771,0,773495.1406872097,0,0,0,0,0,0,0,171740.18885246373,0,Cement,2099022.03061062,-18974.652928643758
109,SOCIETE DES FOURS A CHAUX DE SORCY - SORCY,FRF32,-1,POINT (5.678118 48.716228),Cement,Cement,,457.9492831,100,cement,249529.6951219435,693358.9707324608,0,621882.5328445147,0,0,0,0,0,0,0,138077.43322068875,0,Cement,1687593.196426339,-15255.435493268755
110,LAFARGEHOLCIM CIMENTS - Saint Pierre La Cour,FRG03,-1,POINT (-1.033999 48.107673),Cement,Cement,,1355.224948,100,cement,738441.7457909802,2051880.873566178,0,1840358.2106979298,0,0,0,0,0,0,0,408617.26213385,0,Cement,4994152.1611086875,-45145.93108025002
111,PIGEON CHAUX - Vaiges,FRG03,-1,POINT (-0.480618 48.041582),Cement,Cement,,51.75280532,100,cement,28199.327326788203,78356.43193125598,0,70278.88642241369,0,0,0,0,0,0,0,15604.1177140465,0,Cement,190714.74806728188,-1724.0153272225004
112,LAFARGEHOLCIM CIMENTS - Contes Cedex,FRL03,-1,POINT (7.324862 43.796389),Cement,Cement,,332.0046127,100,cement,180904.33339103952,502672.2063670838,0,450853.1339197507,0,0,0,0,0,0,0,100103.54078670875,0,Cement,1223473.310804014,-11059.903660568752
113,VICAT - BLAUSASC,FRL03,-1,POINT (7.375231 43.791112),Cement,Cement,,629.0296124,100,cement,342748.80035257404,952383.4640847433,0,854204.915324859,0,0,0,0,0,0,0,189660.291008755,0,Cement,2318042.9218078563,-20954.548963075005
114,LAFARGEHOLCIM CIMENTS - Septèmes Les Vallons,FRL04,-1,POINT (5.368408 43.398686),Cement,Cement,,558.2492574,100,cement,304181.64661839907,845218.3348838276,0,758087.1396946214,0,0,0,0,0,0,0,168319.1292218175,0,Cement,2057209.5720315278,-18596.678387137505
115,CIMENTS CALCIA - GARGENVILLE,FR103,-1,POINT (1.820386 48.980229),Cement,Cement,,322.1396299,100,cement,175529.05223806153,487736.11066190107,0,437456.75856437767,0,0,0,0,0,0,0,97129.12516022375,0,Cement,1187119.7702035203,-10731.276421043753
116,LHOIST FRANCE OUEST - Terrasson La Villedieu,FRI11,-1,POINT (1.320172 45.1019),Cement,Cement,,67.89575556,100,cement,36995.3787683106,102797.69601015966,0,92200.5689172021,0,0,0,0,0,0,0,20471.418998284502,0,Cement,250203.28533686436,-2261.7773570925006
117,LAFARGEHOLCIM CIMENTS - Port La Nouvelle,FRJ11,-1,POINT (3.026427 43.024852),Cement,Cement,,750.4442706,100,cement,408905.82638588105,1136211.5549849374,0,1019082.6822573583,0,0,0,0,0,0,0,226268.32813928253,0,Cement,2765469.2170030964,-24999.174764362506
118,CIMENTS CALCIA - BEAUCAIRE,FRJ12,-1,POINT (4.61982 43.805439),Cement,Cement,,772.8190441,100,cement,421097.50484442856,1170088.1227553128,0,1049467.0093640871,0,0,0,0,0,0,0,233014.6020342013,0,Cement,2847922.7045914484,-25744.53440658126
119,Holcim Haut Rhin - Altkirch,FRF12,-1,POINT (7.237193 47.629157),Cement,Cement,,405.2097034,100,cement,220792.68923710904,613508.5112009639,0,550263.6339503565,0,0,0,0,0,0,0,122175.7906963925,0,Cement,1493242.0768403094,-13498.548244512504
120,SOCLI - IZAOURT,FRJ26,-1,POINT (0.613068 43.014487),Cement,Cement,,36.52169453,100,cement,19900.12352397905,55295.74008132374,0,49595.45682514042,0,0,0,0,0,0,0,11011.747421976626,0,Cement,134586.4389033892,-1216.6289490306253
121,LAFARGEHOLCIM CIMENTS - Martres Tolosane,FRJ23,-1,POINT (0.997635 43.19399),Cement,Cement,,681.2513525,100,cement,371203.64320696256,1031449.8875989111,0,925120.6022828062,0,0,0,0,0,0,0,205405.79842065627,0,Cement,2510485.7458291803,-22694.18568015626
122,BOCAHUT SAS - Avesnes-sur-Helpe,FRE11,-1,POINT (3.907457 50.114595),Cement,Cement,,176.8660926,100,cement,96371.68086635102,267784.43912495364,0,240179.28993325346,0,0,0,0,0,0,0,53327.337745057506,0,Cement,651770.8959598781,-5891.851709737502
123,CHAUX ET DOLOMIES DU BOULONNAIS - RETY,FRE12,-1,POINT (1.782347 50.81341),Cement,Cement,,940.1912789,100,cement,512296.12500342657,1423498.368677193,0,1276753.90148603,0,0,0,0,0,0,0,283479.4229793363,0,Cement,3464707.6961676297,-31320.12197835626
124,ΑΓΕΤ ΗΡΑΚΛΗΣ - ΒΟΛΟΣ,EL613,-1,POINT (23.012605 39.340839),Cement,Cement,,2088.126563,100,cement,1137788.842280255,3161531.9379474553,0,2835618.4490735168,0,0,0,0,0,0,0,629596.2603265375,0,Cement,7694974.773497827,-69560.71612993751
125,ΑΓΕΤ ΗΡΑΚΛΗΣ - ΜΥΛΑΚΙ ΑΛΙΒΕΡΙΟΥ,EL642,-1,POINT (24.061847 38.376297),Cement,Cement,,1528.602624,100,cement,832912.6407782402,2314383.6689971206,0,2075800.32681984,0,0,0,0,0,0,0,460892.7986688001,0,Cement,5633067.860352,-50921.57491200002
126,TITAN  AE - ΑΧΑΪΑ,EL632,-1,POINT (21.853798 38.324767),Cement,Cement,,1142.218935,100,cement,622377.9643974751,1729378.7201972534,0,1551101.9027092876,0,0,0,0,0,0,0,344393.28663918754,0,Cement,4209201.705671016,-38050.16827218751
127,TITAN  AE - ΚΑΜΑΡΙ ΒΟΙΩΤΙΑΣ,EL652,-1,POINT (22.579634 38.094682),Cement,Cement,,2615.996817,100,cement,1425417.4256310454,3960754.885772882,0,3552451.7375735324,0,0,0,0,0,0,0,788755.7402857126,0,Cement,9640234.39529686,-87145.39396631252
128,TITAN  AE - ΘΕΣΣΑΛΟΝΙΚΗ,EL522,-1,POINT (22.9532 40.6991),Cement,Cement,,1194.712807,100,cement,650981.0878421952,1808857.1655248634,0,1622387.1373038073,0,0,0,0,0,0,0,360220.8452205875,0,Cement,4402647.365508266,-39798.87038318751
129,HALYPS BUILDING MATERIALS S.A (HALYPS CEMENT) - ΑΣΠΡΟΠΥΡΓΟΣ,EL306,3,POINT (23.583356 38.043637),Cement,Cement,,416.2271063,100,cement,226795.90681627553,630189.4307193394,0,565224.9641099767,0,0,0,0,0,0,0,125497.67538827876,0,Cement,1533842.4115552516,-13865.565478618753
130,Calucem d.o.o. - Pula,HR036,-1,POINT (13.827304 44.863608),Cement,Cement,,169.8541576,100,cement,92550.98266387601,257168.00579082553,0,230657.27503146598,0,0,0,0,0,0,0,51213.15169337001,0,Cement,625931.1485544875,-5658.2666250500015
131,NEXE d.d. - Našice,HR025,-1,POINT (18.042021 45.46033),Cement,Cement,,948.3012074,100,cement,516715.1033941491,1435777.2211287338,0,1287766.9613659962,0,0,0,0,0,0,0,285924.6677961925,0,Cement,3494593.669713559,-31590.283971512505
132,CEMEX Hrvatska d.d. - Kaštel Sućurac,HR035,-1,POINT (16.441183 43.542557),Cement,Cement,,1417.379113,100,cement,772308.617987005,2145985.5036234865,0,1924761.8575283922,0,0,0,0,0,0,0,427357.51980841253,0,Cement,5223197.057245484,-47216.44170181252
133,Holcim (Hrvatska) d.o.o. - Koromačno,HR036,-1,POINT (14.12202 44.96721),Cement,Cement,,507.1440475,100,cement,276335.18432203756,767842.3960124641,0,688687.6700436936,0,0,0,0,0,0,0,152910.26962184376,0,Cement,1868881.283917695,-16894.236082343756
134,Duna-Dráva Cement Kft. - Vác,HU120,-1,POINT (19.104893 47.80376),Cement,Cement,,753.7335185,100,cement,410698.0882278725,1141191.646935272,0,1023549.390451241,0,0,0,0,0,0,0,227260.07749673125,0,Cement,2777590.4552760855,-25108.747835031256
135,Duna-Dráva Cement Kft. - Beremend,HU231,-1,POINT (18.396291 45.812753),Cement,Cement,,608.6792645,100,cement,331660.2010370826,921571.981689846,0,826569.7025112262,0,0,0,0,0,0,0,183524.40673755627,0,Cement,2243049.663977055,-20276.627998656255
136,LAFARGE Cement Magyarország Kft. - Királyegyháza,HU231,-1,POINT (17.984329 46.014827),Cement,Cement,,698.6496595,100,cement,380683.71971665754,1057791.8269340866,0,948747.0247353635,0,0,0,0,0,0,0,210651.60545999376,0,Cement,2574600.4100640076,-23273.766782093757
137,CRH plc - Castlemungret,IE051,-1,POINT (-8.68859 52.641263),Cement,Cement,,1080.110914,100,cement,588536.2353748902,1635343.954549664,0,1466760.918161865,0,0,0,0,0,0,0,325666.94195742504,0,Cement,3980326.8552212194,-35981.19482262502
138,CRH plc - Drogheda,IE062,-1,POINT (-6.38781 53.68405),Cement,Cement,,1506.432147,100,cement,820832.2804180952,2280816.4167256253,0,2045693.428741957,0,0,0,0,0,0,0,454208.12272233755,0,Cement,5551367.227711078,-50183.020896937516
139,Breedon Cement Ireland Limited - Kinnegad,IE062,-1,POINT (-7.143366 53.434134),Cement,Cement,,661.3123577,100,cement,360339.1840253645,1001261.2151363557,0,898043.9956667632,0,0,0,0,0,0,0,199393.94225102125,0,Cement,2437008.369163623,-22029.967915881254
140,Quinn Cement Limited - Scotchtown,IE041,-1,POINT (-7.579216 54.131276),Cement,Cement,,1188.682519,100,cement,647695.2743653151,1799726.9966716731,0,1614198.1720327272,0,0,0,0,0,0,0,358402.63800998754,0,Cement,4380425.094665515,-39597.98641418751
141,ITALCEMENTI S.P.A. - Calusco d'Adda (Bergamo),ITC46,-1,POINT (9.46829 45.68677),Cement,Cement,,1253.455855,100,cement,682989.293551675,1897797.1874924782,0,1702158.5810539871,0,0,0,0,0,0,0,377932.60848068754,0,Cement,4619121.92240914,-41755.748169687504
142,ITALCEMENTI S.P.A. - Rezzato (BS),ITC47,-1,POINT (10.343952 45.514994),Cement,Cement,,1451.407052,100,cement,790849.9315290201,2197505.5684688226,0,1970970.8629220696,0,0,0,0,0,0,0,437617.36876615003,0,Cement,5348593.734266312,-48349.99741975001
143,Industria Cementi Giovanni Rossi SpA - PEDEROBBA,ITH34,-1,POINT (11.964238 45.879599),Cement,Cement,,545.5828923,100,cement,297279.9342708856,826040.8010547381,0,740886.5642138617,0,0,0,0,0,0,0,164500.06181460375,0,Cement,2010532.6312543456,-18174.730099743756
144,Buzzi Unicem S.p.A. - MONSELICE,ITH36,-1,POINT (11.751696 45.253288),Cement,Cement,,625.5127991,100,cement,340832.54153760354,947058.8263138534,0,849429.1795758248,0,0,0,0,0,0,0,188599.92783863877,0,Cement,2305083.080145902,-20837.39512001876
145,Industria Cementi Giovanni Rossi SpA - PIACENZA,ITH51,-1,POINT (9.719226 45.047396),Cement,Cement,,534.6565946,100,cement,291326.358548621,809497.8195352448,0,726048.9524104483,0,0,0,0,0,0,0,161205.6464793325,0,Cement,1970268.0291660344,-17810.747807612504
146,Buzzi Unicem S.p.A. - VERNASCA,ITH51,-1,POINT (9.826658 44.79662),Cement,Cement,,698.0758159,100,cement,380371.04094667156,1056922.9979555497,0,947967.7609072626,0,0,0,0,0,0,0,210478.58444154874,0,Cement,2572485.7336338637,-23254.650617168754
147,Testi Cementi S.r.l. - Firenze,ITI14,-1,POINT (11.284689 43.615904),Cement,Cement,,310.730988,100,cement,169312.65439638004,470462.8350020026,0,421964.13660182996,0,0,0,0,0,0,0,93689.27701935002,0,Cement,1145077.6769818126,-10351.226037750002
148,COLACEM SPA - BIBBIENA,ITI18,-1,POINT (11.836809 43.658878),Cement,Cement,,567.8476298,100,cement,309411.655763573,859750.768612996,0,771121.4654585805,0,0,0,0,0,0,0,171213.15848007254,0,Cement,2092580.6241475095,-18916.424167712506
149,COLACEM SPA - GUBBIO,ITI21,-1,POINT (12.580642 43.34455),Cement,Cement,,721.9122144,100,cement,393359.1369433441,1093012.5417977222,0,980336.9345693039,0,0,0,0,0,0,0,217665.55654428003,0,Cement,2660325.46921245,-24048.70064220001
150,CEMENTERIE ALDO BARBETTI SPA - GUBBIO,ITI21,-1,POINT (12.539494 43.363472),Cement,Cement,,888.3280432,100,cement,484036.6258190321,1344974.739422041,0,1206325.0536444117,0,0,0,0,0,0,0,267842.00912534003,0,Cement,3273586.000071725,-29592.42793910001
151,ITALCEMENTI S.P.A. - Colleferro(RM),ITI43,-1,POINT (13.005859 41.735979),Cement,Cement,,528.8361245,100,cement,288154.87169818254,800685.3258669585,0,718144.9140775761,0,0,0,0,0,0,0,159450.70198830627,0,Cement,1948818.9602336176,-17616.853397406252
152,Buzzi Unicem S.p.A. - GUIDONIA MONTECELIO,ITI43,-1,POINT (12.716069 42.003467),Cement,Cement,,796.5793245,100,cement,434044.12523018254,1206062.4198454584,0,1081732.816739576,0,0,0,0,0,0,0,240178.62357830626,0,Cement,2935481.936646117,-26536.048747406254
153,Italsacci S.p.a. - L'Aquila,ITF11,-1,POINT (13.258412 42.464076),Cement,Cement,,289.087027,100,cement,157519.184706895,437692.7552675256,0,392572.2327727574,0,0,0,0,0,0,0,87163.3522283375,0,Cement,1065317.313388578,-9630.211586937503
154,Buzzi Unicem S.p.A. - BARLETTA,ITF48,-1,POINT (16.289186 41.314539),Cement,Cement,,493.4171563,100,cement,268855.60721052554,747059.170653183,0,670046.9292836017,0,0,0,0,0,0,0,148771.44033890375,0,Cement,1818296.1884669703,-16436.959019243754
155,COLACEM SPA - GALATINA,ITF45,-1,POINT (18.175276 40.174121),Cement,Cement,,572.7357519,100,cement,312075.1201740315,867151.6390437298,0,777759.4008470225,0,0,0,0,0,0,0,172686.98839474874,0,Cement,2110593.888724364,-19079.259735168755
156,ITALCEMENTI S.P.A. - Matera,ITF52,-1,POINT (16.65647 40.676306),Cement,Cement,,796.0942196,100,cement,433779.79884674604,1205327.9458620418,0,1081074.0576257608,0,0,0,0,0,0,0,240032.35838714498,0,Cement,2933694.272031269,-26519.888690425007
157,CAL.ME. S.P.A. - MARCELLINARA,ITF63,-1,POINT (16.431482 38.909866),Cement,Cement,,228.8851141,100,cement,124716.06539637853,346543.93616269395,0,310819.6906071622,0,0,0,0,0,0,0,69011.72296507626,0,Cement,843466.6797678545,-7624.735363456252
158,ITALCEMENTI S.P.A. - Isola delle Femmine (PA),ITG12,-1,POINT (13.24914 38.19262),Cement,Cement,,435.0673187,100,cement,237061.65594984952,658714.4896289576,0,590809.4544433356,0,0,0,0,0,0,0,131178.23492953373,0,Cement,1603270.6548974826,-14493.180054193754
159,RAGUSA CEMENTI S.P.A. - RAGUSA,ITG18,-1,POINT (14.72582 36.92589),Cement,Cement,,471.3180644,100,cement,256814.14352059402,713599.9991261908,0,640036.9702084289,0,0,0,0,0,0,0,142108.287892405,0,Cement,1736858.6177272936,-15700.783020325005
160,Buzzi Unicem S.p.A. - AUGUSTA,ITG19,15,POINT (15.221062 37.229931),Cement,Cement,,714.6064557,100,cement,389378.3386140945,1081951.2441396895,0,970415.9151630681,0,0,0,0,0,0,0,215462.77897424623,0,Cement,2633402.949335592,-23805.327555506257
161,Buzzi Unicem S.p.A. - SINISCOLA,ITG2E,-1,POINT (9.674043 40.55646),Cement,Cement,,191.1218665,100,cement,104139.43822785253,289368.4203278247,0,259538.23885567122,0,0,0,0,0,0,0,57625.63177308126,0,Cement,704304.9820066484,-6366.7471777812525
162,ITALCEMENTI S.P.A. - Samatzai (CA),ITG2H,-1,POINT (9.033746 39.47982),Cement,Cement,,446.9523888,100,cement,243537.65237128804,676709.1022983689,0,606949.052799708,0,0,0,0,0,0,0,134761.73212806002,0,Cement,1647068.4381455248,-14889.101451900004
163,Buzzi Unicem S.p.A. - FANNA,ITH41,-1,POINT (12.74247 46.176258),Cement,Cement,,633.4034444,100,cement,345132.0358018941,959005.6726252782,0,860144.4589004789,0,0,0,0,0,0,0,190979.05602965504,0,Cement,2334160.971115731,-21100.252241575006
164,COLACEM SPA - SESTO CAMPANO,ITF21,-1,POINT (14.063361 41.443777),Cement,Cement,,778.815414,100,cement,424364.83685739007,1179166.9378456012,0,1057609.9147881148,0,0,0,0,0,0,0,234822.58251367504,0,Cement,2870019.983525906,-25944.28847887501
165,Buzzi Unicem S.p.A. - ROBILANTE,ITC16,-1,POINT (7.505849 44.301666),Cement,Cement,,1135.851834,100,cement,618908.6265690901,1719738.598989889,0,1542455.5546465649,0,0,0,0,0,0,0,342473.52609892504,0,Cement,4185738.242084344,-37838.064220125016
166,CEMENTERIA COSTANTINOPOLI SRL - BARILE,ITF51,-1,POINT (15.672374 40.944654),Cement,Cement,,452.5701402,100,cement,246598.68084287702,685214.6693388228,0,614577.8047127444,0,0,0,0,0,0,0,136455.5543970525,0,Cement,1667770.4664960844,-15076.242795412505
167,Italsacci S.p.a. - Bergamo,ITC46,-1,POINT (10.047569 45.71554),Cement,Cement,,529.9976155,100,cement,288787.75072171754,802443.8834933041,0,719722.1869145738,0,0,0,0,0,0,0,159800.90604344377,0,Cement,1953099.1816066955,-17655.545566343757
168,COLACEM SPA - CARAVATE,ITC41,-1,POINT (8.667454 45.886194),Cement,Cement,,787.0132925,100,cement,428831.7378838626,1191578.9511595485,0,1068742.408349456,0,0,0,0,0,0,0,237294.34535490628,0,Cement,2900230.062441367,-26217.38030640626
169,HOLCIM (ITALIA) SPA - COMABBIO,ITC41,-1,POINT (8.68154 45.782696),Cement,Cement,,799.8583182,100,cement,435830.79971240705,1211026.9864050567,0,1086185.6000118493,0,0,0,0,0,0,0,241167.2811662775,0,Cement,2947565.387070553,-26645.280225037506
170,AB Akmenes cementas - Naujoji Akmene,LT026,-1,POINT (22.914916 56.321322),Cement,Cement,,1295.334212,100,cement,705808.18210562,1961203.1924302476,0,1759028.2382051698,0,0,0,0,0,0,0,390559.45659565006,0,Cement,4773448.248399437,-43150.82093725001
171,Cimalux S.A. - Esch/Alzette,LU000,4,POINT (5.998284 49.515141),Cement,Cement,,951.977356,100,cement,518718.1816240601,1441343.1008093425,0,1292759.0700707098,0,0,0,0,0,0,0,287033.07255095,0,Cement,3508140.6793833124,-31712.745671750006
172,"SCHWENK Latvija, SIA - Broceni",LV003,-1,POINT (22.574388 56.673312),Cement,Cement,,1083.277506,100,cement,590261.6638568101,1640138.3391046235,0,1471061.0630165848,0,0,0,0,0,0,0,326621.709027825,0,Cement,3991996.0930872187,-36086.68191862501
173,Cemex Polska Sp. z o.o. - Chełm,PL812,-1,POINT (23.543898 51.137464),Cement,Cement,,1679.414639,100,cement,915087.8455715152,2542720.883080398,0,2280598.8958594273,0,0,0,0,0,0,0,506364.5063414875,0,Cement,6188826.63069114,-55945.500161687516
174,Dyckerhoff Polska Sp.z o.o. - Nowiny,PL721,-1,POINT (20.536251 50.814725),Cement,Cement,,1483.886206,100,cement,808547.33535631,2246680.692480936,0,2015076.6608773347,0,0,0,0,0,0,0,447410.23968657496,0,Cement,5468282.96916378,-49431.95923737501
175,Cementownia Odra SA - Opole,PL524,-1,POINT (17.915325 50.680438),Cement,Cement,,481.5451011,100,cement,262386.70241287356,729084.2632175196,0,653925.0048035197,0,0,0,0,0,0,0,145191.86729541377,0,Cement,1774546.3665489329,-16041.471180393753
176,Cemex Polska Sp. z o.o. - Rudniki,PL224,20,POINT (19.255943 50.875393),Cement,Cement,,493.3000212,100,cement,268791.78205156204,746881.8220353997,0,669887.863039017,0,0,0,0,0,0,0,148736.122642065,0,Cement,1817864.5328118186,-16433.056956225006
