,site_name,nuts3_code,cluster,geometry,aidres_sector_name,production_route_name,prod_cap,prod_rate,utilization_rate,product_name,electricity_[gj/t] ton,alternative_fuel_mixture_[gj/t] ton,biomass_[gj/t] ton,biomass_waste_[gj/t] ton,coal_[gj/t] ton,coke_[gj/t] ton,crude_oil_[gj/t] ton,hydrogen_[gj/t] ton,methanol_[gj/t] ton,ammonia_[gj/t] ton,naphtha_[gj/t] ton,natural_gas_[gj/t] ton,plastic_mix_[gj/t] ton,sector_name,total_energy,Direct CO2 emissions (t)
98,VICAT - St Laurent du Pont,FRK24,-1,POINT (5.754136 45.364006),Cement,Cement,,34.34345519,100,cement,9926.975722669502,25389.46389631839,0,15230.415709547986,39535.223997982685,0,0,0,0,0,0,0,0,Cement,107191.30183307276,17109.222506554204
99,CIMENTS CALCIA - VITRY-LE-FRANCOIS,FRF23,-1,POINT (4.565246 48.768594),Cement,Cement,,1095.261569,100,cement,316585.35651945,809706.067991889,0,485719.5909460784,1260834.450908868,0,0,0,0,0,0,0,0,Cement,3418482.8748107054,545637.4084444201
100,CIMENTS CALCIA - CRUAS,FRK22,-1,POINT (4.756379 44.643167),Cement,Cement,,154.6084543,100,cement,44689.57371541501,114299.0927033583,0,68564.76781885648,177980.9235534396,0,0,0,0,0,0,0,0,Cement,482557.1975542434,77022.83976317402
101,LAFARGEHOLCIM CIMENTS - Cruas,FRK22,-1,POINT (4.763102 44.659881),Cement,Cement,,79.02989908,100,cement,22843.592329074003,58425.302821761485,0,35047.67385264429,90977.00698372177,0,0,0,0,0,0,0,0,Cement,246664.69111087592,39371.115123674404
102,LAFARGEHOLCIM CIMENTS - Le Teil,FRK22,-1,POINT (4.690998 44.521646),Cement,Cement,,861.9150672,100,cement,249136.55017416002,637197.4327946831,0,382236.5777454259,992212.4917387584,0,0,0,0,0,0,0,0,Cement,2690171.9006307237,429388.84817769605
103,VICAT - MONTALIEU-VERCIEU,FRK24,-1,POINT (5.419229 45.802944),Cement,Cement,,1158.413551,100,cement,334839.4369165501,856393.128396831,0,513725.8277507536,1333533.2443317722,0,0,0,0,0,0,0,0,Cement,3615590.1002330873,577098.4628371801
104,EUROPEENNE DES CHAUX ET LIANTS- ECL - Trept,FRK24,-1,POINT (5.307888 45.697434),Cement,Cement,,92.515421,100,cement,26741.582440050002,68394.89295230099,0,41028.14680638561,106501.16222341202,0,0,0,0,0,0,0,0,Cement,288755.1168559286,46089.33243378001
105,VICAT - VIZILLE,FRK24,-1,POINT (5.767826 45.065326),Cement,Cement,,5.682037678,100,cement,1642.3929908259004,4200.622496629518,0,2519.833704398301,6541.002677858617,0,0,0,0,0,0,0,0,Cement,17734.529400138377,2830.6775304260404
106,LAFARGEHOLCIM CIMENTS - Lozanne,FRK26,-1,POINT (4.66102 45.863629),Cement,Cement,,415.148438,100,cement,119998.6560039,306911.352393078,0,184107.3723342368,477907.25766933605,0,0,0,0,0,0,0,0,Cement,1295743.287243391,206818.64884284002
107,VICAT - XEUILLEY,FRF31,-1,POINT (6.103611 48.567014),Cement,Cement,,475.9190674,100,cement,137564.40643197,351837.9240665394,0,211057.54212852064,547864.7046569929,0,0,0,0,0,0,0,0,Cement,1485417.938281355,237093.36099733203
108,CARRIERES ET FOURS A CHAUX DE DUGNY - DUGNY sur MEUSE,FRF32,-1,POINT (5.384118 49.09758),Cement,Cement,,569.5955851,100,cement,164641.60387315502,421091.19374831306,0,252600.60466840336,655702.4888907372,0,0,0,0,0,0,0,0,Cement,1777797.0197657268,283761.12858511804
109,SOCIETE DES FOURS A CHAUX DE SORCY - SORCY,FRF32,-1,POINT (5.678118 48.716228),Cement,Cement,,457.9492831,100,cement,132370.240280055,338553.20395945106,0,203088.41719377617,527178.3921247933,0,0,0,0,0,0,0,0,Cement,1429331.4274128336,228141.17385475803
110,LAFARGEHOLCIM CIMENTS - Saint Pierre La Cour,FRG03,-1,POINT (-1.033999 48.107673),Cement,Cement,,1355.224948,100,cement,391727.77121940005,1001892.0547823879,0,601006.4864993729,1560097.0138390562,0,0,0,0,0,0,0,0,Cement,4229869.290934857,675145.9645946401
111,PIGEON CHAUX - Vaiges,FRG03,-1,POINT (-0.480618 48.041582),Cement,Cement,,51.75280532,100,cement,14959.148377746002,38259.86566977492,0,22951.002885359554,59576.38040583504,0,0,0,0,0,0,0,0,Cement,161528.60989303314,25782.212554317604
112,LAFARGEHOLCIM CIMENTS - Contes Cedex,FRL03,-1,POINT (7.324862 43.796389),Cement,Cement,,332.0046127,100,cement,95965.93330093501,245444.70208146868,0,147235.28081067474,382194.4140110844,0,0,0,0,0,0,0,0,Cement,1036238.3881590487,165398.05795488603
113,VICAT - BLAUSASC,FRL03,-1,POINT (7.375231 43.791112),Cement,Cement,,629.0296124,100,cement,181821.00946422003,465029.6408846844,0,278958.02671763266,724121.2769657328,0,0,0,0,0,0,0,0,Cement,1963299.9263377017,313369.972305432
114,LAFARGEHOLCIM CIMENTS - Septèmes Les Vallons,FRL04,-1,POINT (5.368408 43.398686),Cement,Cement,,558.2492574,100,cement,161361.94785147003,412703.0692599294,0,247568.80787650467,642640.9141396729,0,0,0,0,0,0,0,0,Cement,1742383.354179109,278108.61505153205
115,CIMENTS CALCIA - GARGENVILLE,FR103,-1,POINT (1.820386 48.980229),Cement,Cement,,322.1396299,100,cement,93114.46002259501,238151.70773210187,0,142860.42137442064,370838.12203124276,0,0,0,0,0,0,0,0,Cement,1005448.2319839424,160483.52082358202
116,LHOIST FRANCE OUEST - Terrasson La Villedieu,FRI11,-1,POINT (1.320172 45.1019),Cement,Cement,,67.89575556,100,cement,19625.268144618,50194.04206615235,0,30109.97514291322,78159.69271951633,0,0,0,0,0,0,0,0,Cement,211913.2855780807,33824.30750488081
117,LAFARGEHOLCIM CIMENTS - Port La Nouvelle,FRJ11,-1,POINT (3.026427 43.024852),Cement,Cement,,750.4442706,100,cement,216915.91641693,554789.1908134386,0,332802.2222823562,863890.4318751432,0,0,0,0,0,0,0,0,Cement,2342254.088115376,373856.32672750804
118,CIMENTS CALCIA - BEAUCAIRE,FRJ12,-1,POINT (4.61982 43.805439),Cement,Cement,,772.8190441,100,cement,223383.34469710503,571330.4357412922,0,342724.8436355858,889647.6446346854,0,0,0,0,0,0,0,0,Cement,2412089.260098406,385002.9913897381
119,Holcim Haut Rhin - Altkirch,FRF12,-1,POINT (7.237193 47.629157),Cement,Cement,,405.2097034,100,cement,117125.86476777002,299563.8347392554,0,179699.80592173027,466466.06468238484,0,0,0,0,0,0,0,0,Cement,1264722.9401509527,201867.37003981206
120,SOCLI - IZAOURT,FRJ26,-1,POINT (0.613068 43.014487),Cement,Cement,,36.52169453,100,cement,10556.595803896502,26999.79485383293,0,16196.407351319409,42042.75213548916,0,0,0,0,0,0,0,0,Cement,113989.9279254934,18194.3777809554
121,LAFARGEHOLCIM CIMENTS - Martres Tolosane,FRJ23,-1,POINT (0.997635 43.19399),Cement,Cement,,681.2513525,100,cement,196915.70344012504,503636.1811275525,0,302116.98979804403,784237.4819601302,0,0,0,0,0,0,0,0,Cement,2126292.155114302,339385.7987884501
122,BOCAHUT SAS - Avesnes-sur-Helpe,FRE11,-1,POINT (3.907457 50.114595),Cement,Cement,,176.8660926,100,cement,51123.14406603001,130753.74180342058,0,78435.44280325537,203603.29355052722,0,0,0,0,0,0,0,0,Cement,552026.7722347012,88111.15001146801
123,CHAUX ET DOLOMIES DU BOULONNAIS - RETY,FRE12,-1,POINT (1.782347 50.81341),Cement,Cement,,940.1912789,100,cement,271762.289166045,695065.5488564709,0,416950.0111423871,1082321.874913871,0,0,0,0,0,0,0,0,Cement,2934484.215401176,468384.4913224021
124,ΑΓΕΤ ΗΡΑΚΛΗΣ - ΒΟΛΟΣ,EL613,-1,POINT (23.012605 39.340839),Cement,Cement,,2088.126563,100,cement,603572.9830351501,1543712.293621203,0,926029.0041492368,2403792.8317818358,0,0,0,0,0,0,0,0,Cement,6517370.003742766,1040262.89115534
125,ΑΓΕΤ ΗΡΑΚΛΗΣ - ΜΥΛΑΚΙ ΑΛΙΒΕΡΙΟΥ,EL642,-1,POINT (24.061847 38.376297),Cement,Cement,,1528.602624,100,cement,441842.58846720005,1130066.8764733442,0,677894.9086347264,1759684.5398753283,0,0,0,0,0,0,0,0,Cement,4771008.168674919,761519.2552243202
126,TITAN  AE - ΑΧΑΪΑ,EL632,-1,POINT (21.853798 38.324767),Cement,Cement,,1142.218935,100,cement,330158.38316175004,844420.7564857351,0,506543.9430926161,1314890.4558418202,0,0,0,0,0,0,0,0,Cement,3565044.167620222,569030.6290383001
127,TITAN  AE - ΚΑΜΑΡΙ ΒΟΙΩΤΙΑΣ,EL652,-1,POINT (22.579634 38.094682),Cement,Cement,,2615.996817,100,cement,756153.8799538502,1933956.7428685771,0,1160125.5260235313,3011462.2878195248,0,0,0,0,0,0,0,0,Cement,8164935.730958544,1303237.2942930604
128,TITAN  AE - ΘΕΣΣΑΛΟΝΙΚΗ,EL522,-1,POINT (22.9532 40.6991),Cement,Cement,,1194.712807,100,cement,345331.73686335003,883228.478671767,0,529823.5894863952,1375319.931459804,0,0,0,0,0,0,0,0,Cement,3728885.7626725766,595182.0261912601
129,HALYPS BUILDING MATERIALS S.A (HALYPS CEMENT) - ΑΣΠΡΟΠΥΡΓΟΣ,EL306,3,POINT (23.583356 38.043637),Cement,Cement,,416.2271063,100,cement,120310.44507601502,307708.79137257027,0,184585.7332484437,479148.99041358364,0,0,0,0,0,0,0,0,Cement,1299109.9799271468,207356.01981653404
130,Calucem d.o.o. - Pula,HR036,-1,POINT (13.827304 44.863608),Cement,Cement,,169.8541576,100,cement,49096.344254280004,125569.9514846856,0,75325.83474583937,195531.35031270722,0,0,0,0,0,0,0,0,Cement,530141.4250306803,84617.94423316802
131,NEXE d.d. - Našice,HR025,-1,POINT (18.042021 45.46033),Cement,Cement,,948.3012074,100,cement,274106.46399897,701061.0649078793,0,420546.5503300246,1091657.7975250727,0,0,0,0,0,0,0,0,Cement,2959796.572264479,472424.695502532
132,CEMEX Hrvatska d.d. - Kaštel Sućurac,HR035,-1,POINT (16.441183 43.542557),Cement,Cement,,1417.379113,100,cement,409693.43261265004,1047841.448037753,0,628570.2178069168,1631647.148270436,0,0,0,0,0,0,0,0,Cement,4423862.173242096,706109.92651434
133,Holcim (Hrvatska) d.o.o. - Koromačno,HR036,-1,POINT (14.12202 44.96721),Cement,Cement,,507.1440475,100,cement,146589.986929875,374921.9585798475,0,224904.996463396,583810.0274486701,0,0,0,0,0,0,0,0,Cement,1582875.9910053387,252649.02158355003
134,Duna-Dráva Cement Kft. - Vác,HU120,-1,POINT (19.104893 47.80376),Cement,Cement,,753.7335185,100,cement,217866.673522425,557220.8692901984,0,334260.91688986163,867676.921958682,0,0,0,0,0,0,0,0,Cement,2352520.3459074968,375494.96424633
135,Duna-Dráva Cement Kft. - Beremend,HU231,-1,POINT (18.396291 45.812753),Cement,Cement,,608.6792645,100,cement,175938.74140372503,449985.0153388245,0,269933.18467316724,700694.5262729941,0,0,0,0,0,0,0,0,Cement,1899783.303677321,303231.83598861005
136,LAFARGE Cement Magyarország Kft. - Királyegyháza,HU231,-1,POINT (17.984329 46.014827),Cement,Cement,,698.6496595,100,cement,201944.684078475,516498.4189248195,0,309832.6796372392,804265.925825934,0,0,0,0,0,0,0,0,Cement,2180594.995836178,348053.28736971004
137,CRH plc - Castlemungret,IE051,-1,POINT (-8.68859 52.641263),Cement,Cement,,1080.110914,100,cement,312206.05969170004,798505.476612834,0,479000.67543087044,1243393.4410912083,0,0,0,0,0,0,0,0,Cement,3371195.307963133,538089.6551365202
138,CRH plc - Drogheda,IE062,-1,POINT (-6.38781 53.68405),Cement,Cement,,1506.432147,100,cement,435434.21209035005,1113676.664066307,0,668062.8873858192,1734162.507526284,0,0,0,0,0,0,0,0,Cement,4701810.63806122,750474.3669924601
139,Breedon Cement Ireland Limited - Kinnegad,IE062,-1,POINT (-7.143366 53.434134),Cement,Cement,,661.3123577,100,cement,191152.33699318502,488895.6611128137,0,293274.57199370675,761284.2694382245,0,0,0,0,0,0,0,0,Cement,2064059.429896916,329452.59035898605
140,Quinn Cement Limited - Scotchtown,IE041,-1,POINT (-7.579216 54.131276),Cement,Cement,,1188.682519,100,cement,343588.68211695,878770.4013288389,0,527149.3159579984,1368378.032762268,0,0,0,0,0,0,0,0,Cement,3710064.2894814755,592177.85731542
141,ITALCEMENTI S.P.A. - Calusco d'Adda (Bergamo),ITC46,-1,POINT (9.46829 45.68677),Cement,Cement,,1253.455855,100,cement,362311.41488775,926656.0979402548,0,555874.580457928,1442943.28351206,0,0,0,0,0,0,0,0,Cement,3912232.0146418926,624446.6378439
142,ITALCEMENTI S.P.A. - Rezzato (BS),ITC47,-1,POINT (10.343952 45.514994),Cement,Cement,,1451.407052,100,cement,419529.20838060003,1072997.656809612,0,643660.7104158272,1670819.1588649442,0,0,0,0,0,0,0,0,Cement,4530068.699636344,723061.9651653601
143,Industria Cementi Giovanni Rossi SpA - PEDEROBBA,ITH34,-1,POINT (11.964238 45.879599),Cement,Cement,,545.5828923,100,cement,157700.73501931503,403339.0662024363,0,241951.60934669332,628059.7492947757,0,0,0,0,0,0,0,0,Cement,1702849.6451492347,271798.48528601404
144,Buzzi Unicem S.p.A. - MONSELICE,ITH36,-1,POINT (11.751696 45.253288),Cement,Cement,,625.5127991,100,cement,180804.474579855,462429.72763144714,0,277398.41286295385,720072.8199655453,0,0,0,0,0,0,0,0,Cement,1952323.4012954393,311617.96625563805
145,Industria Cementi Giovanni Rossi SpA - PIACENZA,ITH51,-1,POINT (9.719226 45.047396),Cement,Cement,,534.6565946,100,cement,154542.48866913,395261.46191248257,0,237106.08477100256,615481.7013188711,0,0,0,0,0,0,0,0,Cement,1668746.9589693141,266355.222297828
146,Buzzi Unicem S.p.A. - VERNASCA,ITH51,-1,POINT (9.826658 44.79662),Cement,Cement,,698.0758159,100,cement,201778.81458589502,516074.18725436786,0,309578.19515011023,803605.3331412348,0,0,0,0,0,0,0,0,Cement,2178803.94009667,347767.40996506205
147,Testi Cementi S.r.l. - Firenze,ITI14,-1,POINT (11.284689 43.615904),Cement,Cement,,310.730988,100,cement,89816.79208140001,229717.51553962802,0,137800.9898799168,357704.81291793607,0,0,0,0,0,0,0,0,Cement,969840.0740207208,154799.96360184002
148,COLACEM SPA - BIBBIENA,ITI18,-1,POINT (11.836809 43.658878),Cement,Cement,,567.8476298,100,cement,164136.35739369,419798.9636061738,0,251825.43263887332,653690.2916921257,0,0,0,0,0,0,0,0,Cement,1772341.377544627,282890.3322137641
149,COLACEM SPA - GUBBIO,ITI21,-1,POINT (12.580642 43.34455),Cement,Cement,,721.9122144,100,cement,208668.72557232002,533695.9837738464,0,320149.0086039399,831045.127675277,0,0,0,0,0,0,0,0,Cement,2253201.0725951754,359642.2269697921
150,CEMENTERIE ALDO BARBETTI SPA - GUBBIO,ITI21,-1,POINT (12.539494 43.363472),Cement,Cement,,888.3280432,100,cement,256771.22088696,656724.0441049391,0,393950.0352988596,1022618.3701466304,0,0,0,0,0,0,0,0,Cement,2772610.934998765,442547.26456137607
151,ITALCEMENTI S.P.A. - Colleferro(RM),ITI43,-1,POINT (13.005859 41.735979),Cement,Cement,,528.8361245,100,cement,152860.081786725,390958.4989564844,0,234524.85994206322,608781.339112914,0,0,0,0,0,0,0,0,Cement,1650580.3603015968,263455.58050341
152,Buzzi Unicem S.p.A. - GUIDONIA MONTECELIO,ITI43,-1,POINT (12.716069 42.003467),Cement,Cement,,796.5793245,100,cement,230251.253746725,588895.9595956844,0,353261.9007215832,916999.8141433141,0,0,0,0,0,0,0,0,Cement,2486248.816086717,396839.88787941006
153,Italsacci S.p.a. - L'Aquila,ITF11,-1,POINT (13.258412 42.464076),Cement,Cement,,289.087027,100,cement,83560.60515435,213716.54640758698,0,128202.46457698721,332788.891045644,0,0,0,0,0,0,0,0,Cement,902285.8822954282,144017.37511086
154,Buzzi Unicem S.p.A. - BARLETTA,ITF48,-1,POINT (16.289186 41.314539),Cement,Cement,,493.4171563,100,cement,142622.22902851502,364773.9287266203,0,218817.4826061237,568008.0146521836,0,0,0,0,0,0,0,0,Cement,1540032.2139389766,245810.55892553402
155,COLACEM SPA - GALATINA,ITF45,-1,POINT (18.175276 40.174121),Cement,Cement,,572.7357519,100,cement,165549.269086695,423412.6594003839,0,253993.18574379984,659317.3609862268,0,0,0,0,0,0,0,0,Cement,1787597.9720986474,285325.496881542
156,ITALCEMENTI S.P.A. - Matera,ITF52,-1,POINT (16.65647 40.676306),Cement,Cement,,796.0942196,100,cement,230111.03417538002,588537.3307601076,0,353046.7695052026,916441.3749653712,0,0,0,0,0,0,0,0,Cement,2484734.7277263897,396598.21832032804
157,CAL.ME. S.P.A. - MARCELLINARA,ITF63,-1,POINT (16.431482 38.909866),Cement,Cement,,228.8851141,100,cement,66159.242230605,169210.4160369621,0,101504.50553633778,263486.13456872525,0,0,0,0,0,0,0,0,Cement,714386.2845149682,114025.98614233802
158,ITALCEMENTI S.P.A. - Isola delle Femmine (PA),ITG12,-1,POINT (13.24914 38.19262),Cement,Cement,,435.0673187,100,cement,125756.20847023501,321637.0024358547,0,192940.87006623633,500837.3154025164,0,0,0,0,0,0,0,0,Cement,1357913.2332048083,216741.83682996602
159,RAGUSA CEMENTI S.P.A. - RAGUSA,ITG18,-1,POINT (14.72582 36.92589),Cement,Cement,,471.3180644,100,cement,136234.48651482002,348436.48996769637,0,209017.11876449984,542568.1588314769,0,0,0,0,0,0,0,0,Cement,1471057.4874012852,234801.23332279205
160,Buzzi Unicem S.p.A. - AUGUSTA,ITG19,15,POINT (15.221062 37.229931),Cement,Cement,,714.6064557,100,cement,206556.99602008503,528294.9751763516,0,316909.09749251953,822634.9428210804,0,0,0,0,0,0,0,0,Cement,2230398.6556106624,356002.644100626
161,Buzzi Unicem S.p.A. - SINISCOLA,ITG2E,-1,POINT (9.674043 40.55646),Cement,Cement,,191.1218665,100,cement,55243.775511825006,141292.76458798652,0,84757.50217547441,220014.14130253805,0,0,0,0,0,0,0,0,Cement,596521.275030794,95213.09145297002
162,ITALCEMENTI S.P.A. - Samatzai (CA),ITG2H,-1,POINT (9.033746 39.47982),Cement,Cement,,446.9523888,100,cement,129191.58798264002,330423.40894445276,0,198211.58488973568,514519.0753196737,0,0,0,0,0,0,0,0,Cement,1395008.3981888862,222662.74105238402
163,Buzzi Unicem S.p.A. - FANNA,ITH41,-1,POINT (12.74247 46.176258),Cement,Cement,,633.4034444,100,cement,183085.26560382004,468263.1317794764,0,280897.7057404679,729156.3098968369,0,0,0,0,0,0,0,0,Cement,1976951.3409517931,315548.92793119204
164,COLACEM SPA - SESTO CAMPANO,ITF21,-1,POINT (14.063361 41.443777),Cement,Cement,,778.815414,100,cement,225116.59541670003,575763.438077334,0,345384.07538207044,896550.4977652081,0,0,0,0,0,0,0,0,Cement,2430804.8695878326,387990.2629465201
165,Buzzi Unicem S.p.A. - ROBILANTE,ITC16,-1,POINT (7.505849 44.301666),Cement,Cement,,1135.851834,100,cement,328317.97261770006,839713.6796913539,0,503720.3018905824,1307560.8274494482,0,0,0,0,0,0,0,0,Cement,3545171.448311205,565858.66666212
166,CEMENTERIA COSTANTINOPOLI SRL - BARILE,ITF51,-1,POINT (15.672374 40.944654),Cement,Cement,,452.5701402,100,cement,130815.39902481003,334576.5058171962,0,200702.90932699875,520986.07343431446,0,0,0,0,0,0,0,0,Cement,1412542.2800481555,225461.39244483603
167,Italsacci S.p.a. - Bergamo,ITC46,-1,POINT (10.047569 45.71554),Cement,Cement,,529.9976155,100,cement,153195.81076027502,391817.1671844555,0,235039.95053720084,610118.4150303662,0,0,0,0,0,0,0,0,Cement,1654205.5556020876,264034.21208979003
168,COLACEM SPA - CARAVATE,ITC41,-1,POINT (8.667454 45.886194),Cement,Cement,,787.0132925,100,cement,227486.19219712503,581823.9738926925,0,349019.61807282805,905987.6659538101,0,0,0,0,0,0,0,0,Cement,2456391.732174106,392074.28205765004
169,HOLCIM (ITALIA) SPA - COMABBIO,ITC41,-1,POINT (8.68154 45.782696),Cement,Cement,,799.8583182,100,cement,231199.04687571002,591320.0573372141,0,354716.04786209954,920774.4998789304,0,0,0,0,0,0,0,0,Cement,2496483.06891483,398473.416960876
170,AB Akmenes cementas - Naujoji Akmene,LT026,-1,POINT (22.914916 56.321322),Cement,Cement,,1295.334212,100,cement,374416.35397860006,957615.9715815719,0,574446.5261988032,1491152.4754964642,0,0,0,0,0,0,0,0,Cement,4042940.9249895993,645309.5977341601
171,Cimalux S.A. - Esch/Alzette,LU000,4,POINT (5.998284 49.515141),Cement,Cement,,951.977356,100,cement,275169.0547518,703778.7717210359,0,422176.8251838016,1095889.6768612321,0,0,0,0,0,0,0,0,Cement,2971270.40772995,474256.07921208005
172,"SCHWENK Latvija, SIA - Broceni",LV003,-1,POINT (22.574388 56.673312),Cement,Cement,,1083.277506,100,cement,313121.3631093,800846.477913186,0,480404.97538484156,1247038.733137032,0,0,0,0,0,0,0,0,Cement,3381078.7374834395,539667.1879390801
173,Cemex Polska Sp. z o.o. - Chełm,PL812,-1,POINT (23.543898 51.137464),Cement,Cement,,1679.414639,100,cement,485434.8014029501,1241559.333734559,0,744776.0558500305,1933295.1088069084,0,0,0,0,0,0,0,0,Cement,5241716.084651468,836650.7848570202
174,Dyckerhoff Polska Sp.z o.o. - Nowiny,PL721,-1,POINT (20.536251 50.814725),Cement,Cement,,1483.886206,100,cement,428917.3078443,1097008.878257886,0,658064.3577651617,1708208.2515334322,0,0,0,0,0,0,0,0,Cement,4631441.22550586,739242.4301050801
175,Cementownia Odra SA - Opole,PL524,-1,POINT (17.915325 50.680438),Cement,Cement,,481.5451011,100,cement,139190.61147295503,355997.1438863091,0,213552.53954718096,554341.2371234893,0,0,0,0,0,0,0,0,Cement,1502977.6704959322,239896.13846599802
176,Cemex Polska Sp. z o.o. - Rudniki,PL224,20,POINT (19.255943 50.875393),Cement,Cement,,493.3000212,100,cement,142588.37112786004,364687.33297275717,0,218765.53628164032,567873.1720048464,0,0,0,0,0,0,0,0,Cement,1539666.6169485198,245752.20456141603
177,LAFARGE CEMENT SPÓŁKA AKCYJNA - PIECHCIN,PL617,-1,POINT (17.986979 52.840109),Cement,Cement,,1288.182267,100,cement,372349.08427635004,952328.6745300269,0,571274.8274026512,1482919.356666924,0,0,0,0,0,0,0,0,Cement,4020618.584650012,641746.6417740601
