"id","aidres_site_id","geom","site_name","nuts3_code","aidres_sector_name","production_route_name","product_type_name","method_type_name","prod_cap","prod_rate","utilization_rate","wp1_model_product_name"
"1061",1288,"0101000020E610000007FB65E6B8EB34407B14AE47E1014940","Grupa Azoty S.A. - Tarnów","PL217","Fertilisers","fertilisers","urea","reported","0",NULL,NULL,"fertiliser-urea"
"1062",1288,"0101000020E610000007FB65E6B8EB34407B14AE47E1014940","Grupa Azoty S.A. - Tarnów","PL217","Fertilisers","fertilisers","derivates","reported","0",NULL,NULL,"fertiliser-derivates"
"1063",1405,"0101000020E6100000A8D8E2642C1C22C07F26176360554340","ADP - Fertilizantes, S.A. - Lavradio","PT170","Fertilisers","fertilisers","ammonia","reported","0",NULL,NULL,"fertiliser-ammonia"
"1064",1405,"0101000020E6100000A8D8E2642C1C22C07F26176360554340","ADP - Fertilizantes, S.A. - Lavradio","PT170","Fertilisers","fertilisers","nitric acid","reported","120",NULL,NULL,"fertiliser-nitric-acid"
"1065",1405,"0101000020E6100000A8D8E2642C1C22C07F26176360554340","ADP - Fertilizantes, S.A. - Lavradio","PT170","Fertilisers","fertilisers","urea","reported","0",NULL,NULL,"fertiliser-urea"
"1066",1405,"0101000020E6100000A8D8E2642C1C22C07F26176360554340","ADP - Fertilizantes, S.A. - Lavradio","PT170","Fertilisers","fertilisers","derivates","reported","280",NULL,NULL,"fertiliser-derivates"
"1067",1465,"0101000020E6100000463FBF94260230408D727A281BC04D40","Yara AB Köpingfabriken - Köping","SE125","Fertilisers","fertilisers","ammonia","reported","0",NULL,NULL,"fertiliser-ammonia"
"1068",1465,"0101000020E6100000463FBF94260230408D727A281BC04D40","Yara AB Köpingfabriken - Köping","SE125","Fertilisers","fertilisers","nitric acid","reported","300",NULL,NULL,"fertiliser-nitric-acid"
"1069",1465,"0101000020E6100000463FBF94260230408D727A281BC04D40","Yara AB Köpingfabriken - Köping","SE125","Fertilisers","fertilisers","urea","reported","0",NULL,NULL,"fertiliser-urea"
"1070",1465,"0101000020E6100000463FBF94260230408D727A281BC04D40","Yara AB Köpingfabriken - Köping","SE125","Fertilisers","fertilisers","derivates","reported","400",NULL,NULL,"fertiliser-derivates"
"1071",1525,"0101000020E6100000D122F197BBD135407F8D8A49C96F4840","Duslo, a.s. - Strážske","SK042","Fertilisers","fertilisers","ammonia","default","405",NULL,NULL,"fertiliser-ammonia"
"1072",1525,"0101000020E6100000D122F197BBD135407F8D8A49C96F4840","Duslo, a.s. - Strážske","SK042","Fertilisers","fertilisers","nitric acid","default","0",NULL,NULL,"fertiliser-nitric-acid"
"1073",1525,"0101000020E6100000D122F197BBD135407F8D8A49C96F4840","Duslo, a.s. - Strážske","SK042","Fertilisers","fertilisers","urea","default","0",NULL,NULL,"fertiliser-urea"
"1074",1525,"0101000020E6100000D122F197BBD135407F8D8A49C96F4840","Duslo, a.s. - Strážske","SK042","Fertilisers","fertilisers","derivates","default","0",NULL,NULL,"fertiliser-derivates"
"1075",1530,"0101000020E610000053944BE317EE31407B95D1C8E7174840","Duslo, a.s. - Šaľa","SK023","Fertilisers","fertilisers","ammonia","reported","1013",NULL,NULL,"fertiliser-ammonia"
"1076",1530,"0101000020E610000053944BE317EE31407B95D1C8E7174840","Duslo, a.s. - Šaľa","SK023","Fertilisers","fertilisers","nitric acid","reported","0",NULL,NULL,"fertiliser-nitric-acid"
"1077",1530,"0101000020E610000053944BE317EE31407B95D1C8E7174840","Duslo, a.s. - Šaľa","SK023","Fertilisers","fertilisers","urea","reported","0",NULL,NULL,"fertiliser-urea"
"1078",1530,"0101000020E610000053944BE317EE31407B95D1C8E7174840","Duslo, a.s. - Šaľa","SK023","Fertilisers","fertilisers","derivates","reported","204",NULL,NULL,"fertiliser-derivates"
"1079",2,"0101000020E6100000E4310395F16F2E4019C34C36791A4840","Vetropack Austria GmbH - Pöchlarn","AT121","Glass","Container",NULL,"emission factor",NULL,"191.9708029",NULL,"glass-container"
"1080",3,"0101000020E61000007CBD569D30482C40FB99E0E533074840","Vetropack Austria GmbH - Kremsmünster","AT314","Glass","Container",NULL,"emission factor",NULL,"218.5456454",NULL,"glass-container"
"1081",12,"0101000020E6100000645DDC4603282E40E415889E94884740","Stoelzle Oberglas GmbH - Köflach","AT225","Glass","Container",NULL,"emission factor",NULL,"166.7466587",NULL,"glass-container"
"1082",54,"0101000020E61000006129DC3C1FA714404307C3CAB2984940","AGC GLASS EUROPE - Mol","BE213","Glass","Flat",NULL,"emission factor",NULL,"168.7504912",NULL,"glass-float"
"1083",55,"0101000020E61000008BE83290C2C01240A085B4215A394940","AGC GLASS EUROPE - Moustier-sur-Sambre","BE352","Glass","Flat",NULL,"emission factor",NULL,"756.7568762",NULL,"glass-float"
"1084",81,"0101000020E61000008FB57526239D10408A2B1D6272034940","Gerresheimer Momignies - Momignies","BE32D","Glass","Container",NULL,"emission factor",NULL,"75.2149785",NULL,"glass-container"
"1085",99,"0101000020E61000000E901E752A2F174004CF1841BE534940","3B-Fibreglass - Battice","BE335","Glass","Glass Fibre",NULL,"emission factor",NULL,"148.8653382",NULL,"glass-fibre"
"1086",100,"0101000020E6100000AD90A80650120F402D2C13D9623D4940","MD Verre - Ghlin","BE323","Glass","Container",NULL,"emission factor",NULL,"202.459754",NULL,"glass-container"
"1087",101,"0101000020E610000062EAF8799D4E104022CE84CBCF484940","Durobor Glassware - Soignies","BE32C","Glass","Container",NULL,"emission factor",NULL,"49.75585775",NULL,"glass-container"
"1088",125,"0101000020E6100000EFE6A90EB9853A40DB9F30CD19A24540","Pasabahce Bulgaria EAD - Targovishte","BG334","Glass","Container",NULL,"emission factor",NULL,"155.0761591",NULL,"glass-container"
"1089",127,"0101000020E6100000BC95253ACB90384087E123624AB84540","Rubin Trading AD - Pleven","BG314","Glass","Container",NULL,"emission factor",NULL,"125.1491518",NULL,"glass-container"
"1090",128,"0101000020E6100000EFE6A90EB9853A40DB9F30CD19A24540","“Trakya Glass Bulgaria” EAD - Targovichte","BG334","Glass","Flat",NULL,"emission factor",NULL,"558.0270138",NULL,"glass-float"
"1091",131,"0101000020E610000093A9825149BD3840CBCEF753E3154540","BA Glass Bulgaria SA - Plovdiv","BG421","Glass","Container",NULL,"emission factor",NULL,"379.619538",NULL,"glass-container"
"1092",132,"0101000020E61000002C8194D8B553374049714FFCBD5D4540","BA Glass Bulgaria SA - Sofia","BG411","Glass","Container",NULL,"emission factor",NULL,"122.9010432",NULL,"glass-container"
"1093",138,"0101000020E6100000B4B4C4CA68303B40D41BA4969CAB4540","Novo Staklo EAD - Novi Pazar","BG333","Glass","Container",NULL,"emission factor",NULL,"75.4282905",NULL,"glass-container"
"1094",142,"0101000020E61000001B5DEF4806162D4090696D1ADB614940","Crystalex CZ, s.r.o. - Nový Bor","CZ051","Glass","Container",NULL,"emission factor",NULL,"34.25490784",NULL,"glass-container"
"1095",152,"0101000020E6100000FE7D97080A7A2940A06D403A2B1B4940","O-I Czech Republic, a.s. - Nové Sedlo","CZ041","Glass","Container",NULL,"emission factor",NULL,"180.7935873",NULL,"glass-container"
"1096",153,"0101000020E6100000CECE58EA0F972B4003113D844C554940","O-I Czech Republic, a.s. - Dubí - Bystřice","CZ042","Glass","Container",NULL,"emission factor",NULL,"93.70479619",NULL,"glass-container"
"1097",154,"0101000020E610000048F1513530C430403BC44ABB87CA4840","SKLÁRNY MORAVIA, a.s. - Úsobrno, okres Blansko","CZ064","Glass","Container",NULL,"emission factor",NULL,"42.19328067",NULL,"glass-container"
"1098",157,"0101000020E6100000557E63192C9A2B40CCDE0841FD514940","AGC Flat Glass Czech a.s., člen AGC Group - Teplice","CZ042","Glass","Flat",NULL,"emission factor",NULL,"366.7495088",NULL,"glass-float"
"1099",158,"0101000020E6100000179E978A8D992B4090EDC6CC4F544940","AGC Flat Glass Czech a.s., člen AGC Group - Dubí - Pozorka","CZ042","Glass","Flat",NULL,"emission factor",NULL,"44.46905697",NULL,"glass-float"
"1100",159,"0101000020E6100000EBB01DE7914A3040921E2B9DB4F04840","SAINT-GOBAIN ADFORS CZ s.r.o. - Litomyšl","CZ053","Glass","Glass Fibre",NULL,"emission factor",NULL,"120.3919082",NULL,"glass-fibre"
"1101",166,"0101000020E6100000B13385CE6BD42E403B00E2AE5ED54840","CRYSTALITE BOHEMIA a.s. - Světlá nad Sázavou","CZ063","Glass","Container",NULL,"emission factor",NULL,"55.98106856",NULL,"glass-container"
"1102",168,"0101000020E6100000F1A74D4123412E40C3F5285C8F124940","Crystal BOHEMIA, a.s. - Poděbrady","CZ020","Glass","Container",NULL,"emission factor",NULL,"20.88541146",NULL,"glass-container"
"1103",170,"0101000020E6100000148AD46AFE2031400DE8E0F489804840","VETROPACK MORAVIA GLASS, akciová společnost - Kyjov","CZ064","Glass","Container",NULL,"emission factor",NULL,"252.6355698",NULL,"glass-container"
"1104",173,"0101000020E6100000658BA4DDE82B2A40D28101840FDB4840","STOELZLE UNION s.r.o. - Heřmanova Huť","CZ032","Glass","Container",NULL,"emission factor",NULL,"72.13528647",NULL,"glass-container"
"1105",177,"0101000020E6100000ED38341B1A2B304037829E17386B4840","SAINT-GOBAIN ADFORS CZ s.r.o. - Hodonice","CZ064","Glass","Glass Fibre",NULL,"emission factor",NULL,"58.74879227",NULL,"glass-fibre"
"1106",178,"0101000020E6100000A863B0E254C32B40516B9A779C554940","KNAUF INSULATION, spol. s r.o. - Krupka","CZ042","Glass","Glass Fibre",NULL,"emission factor",NULL,"56.0102657",NULL,"glass-fibre"
"1107",179,"0101000020E6100000557E63192C9A2B40CCDE0841FD514940","AGC Flat Glass Czech a.s., člen AGC Group - Teplice","CZ042","Glass","Flat",NULL,"emission factor",NULL,"196.3605108",NULL,"glass-float"
