"solution_id","configuration_id","scenario_id","aidres_sector_id","horizon","electricity_[mwh/t]","electricity_[gj/t]","alternative_fuel_mixture_[gj/t]","biomass_[gj/t]","biomass_waste_[gj/t]","coal_[gj/t]","coke_[gj/t]","crude_oil_[gj/t]","hydrogen_[gj/t]","methanol_[gj/t]","ammonia_[gj/t]","naphtha_[gj/t]","natural_gas_[gj/t]","plastic_mix_[gj/t]","alternative_fuel_mixture_[t/t]","biomass_[t/t]","biomass_waste_[t/t]","coal_[t/t]","coke_[t/t]","crude_oil_[t/t]","hydrogen_[t/t]","methanol_[t/t]","ammonia_[t/t]","naphtha_[t/t]","natural_gas_[t/t]","plastic_mix_[t/t]","totex_[eur/t]","opex_var_[eur/t]","co2_allowance_[eur/t]","opex_cst_[eur/t]","opex_[eur/t]","capex_[eur/t]","direct_emission_[tco2/t]","total_emission_[tco2/t]","direct_emission_reduction_[%]","total_emission_reduction_[%]","captured_co2_[tco2/t]","product_name","configuration_name","sector_name"
"135","17","7","2","2050","0.24884","0.89583","0","0","6.06752","0","0","0","0","0","0","0","0","0","0","0","0.47035","0","0","0","0","0","0","0","0","0","-66.38753383","44.47772247","-146.65","29.7847437","-72.38753383","6","-0.419","-0.419","184.1","178.2","0.882","cement","CEM1-(BMW)MEA","Cement"
"136","17","8","2","2050","0.24884","0.89583","0","0","6.06752","0","0","0","0","0","0","0","0","0","0","0","0.47035","0","0","0","0","0","0","0","0","0","-66.38753383","44.47772247","-146.65","29.7847437","-72.38753383","6","-0.419","-0.419","184.1","178.2","0.882","cement","CEM1-(BMW)MEA","Cement"
"137","18","1","2","2030","0.18155","0.65357","0","0","3.7616","0","0","0","0","0","0","0","0","0","0","0","0.2916","0","0","0","0","0","0","0","0","0","66.48609679","29.51106309","-38.25","41.2250337","32.48609679","34","-0.255","-0.233214316","151.2","143.5","0.719","cement","CEM1-(BMW)CaL","Cement"
"138","18","2","2","2030","0.18155","0.65357","0","0","3.7616","0","0","0","0","0","0","0","0","0","0","0","0.2916","0","0","0","0","0","0","0","0","0","66.48609679","29.51106309","-38.25","41.2250337","32.48609679","34","-0.255","-0.233214316","151.2","143.5","0.719","cement","CEM1-(BMW)CaL","Cement"
"139","18","3","2","2030","0.18155","0.65357","0","0","3.7616","0","0","0","0","0","0","0","0","0","0","0","0.2916","0","0","0","0","0","0","0","0","0","66.48609679","29.51106309","-38.25","41.2250337","32.48609679","34","-0.255","-0.233214316","151.2","143.5","0.719","cement","CEM1-(BMW)CaL","Cement"
"140","18","4","2","2030","0.18155","0.65357","0","0","3.7616","0","0","0","0","0","0","0","0","0","0","0","0.2916","0","0","0","0","0","0","0","0","0","66.48609679","29.51106309","-38.25","41.2250337","32.48609679","34","-0.255","-0.233214316","151.2","143.5","0.719","cement","CEM1-(BMW)CaL","Cement"
"141","18","5","2","2050","0.18155","0.65357","0","0","3.7616","0","0","0","0","0","0","0","0","0","0","0","0.2916","0","0","0","0","0","0","0","0","0","15.48609679","29.51106309","-89.25","41.2250337","-18.51390321","34","-0.255","-0.255","151.2","147.6","0.719","cement","CEM1-(BMW)CaL","Cement"
"142","18","6","2","2050","0.18155","0.65357","0","0","3.7616","0","0","0","0","0","0","0","0","0","0","0","0.2916","0","0","0","0","0","0","0","0","0","15.48609679","29.51106309","-89.25","41.2250337","-18.51390321","34","-0.255","-0.255","151.2","147.6","0.719","cement","CEM1-(BMW)CaL","Cement"
"143","18","7","2","2050","0.18155","0.65357","0","0","3.7616","0","0","0","0","0","0","0","0","0","0","0","0.2916","0","0","0","0","0","0","0","0","0","15.48609679","29.51106309","-89.25","41.2250337","-18.51390321","34","-0.255","-0.255","151.2","147.6","0.719","cement","CEM1-(BMW)CaL","Cement"
"144","18","8","2","2050","0.18155","0.65357","0","0","3.7616","0","0","0","0","0","0","0","0","0","0","0","0.2916","0","0","0","0","0","0","0","0","0","15.48609679","29.51106309","-89.25","41.2250337","-18.51390321","34","-0.255","-0.255","151.2","147.6","0.719","cement","CEM1-(BMW)CaL","Cement"
"145","19","1","2","2030","0.23416","0.84297","0","0","4.29082","0","0","0","0","0","0","0","0","0","0","0","0.33262","0","0","0","0","0","0","0","0","0","78.69692779","35.58459497","4.2","33.91233282","73.69692779","5","0.028","0.056099022","94.4","89.5","0.958","cement","CEM1-(BMW)Oxy-MEA","Cement"
"146","19","2","2","2030","0.23416","0.84297","0","0","4.29082","0","0","0","0","0","0","0","0","0","0","0","0.33262","0","0","0","0","0","0","0","0","0","78.69692779","35.58459497","4.2","33.91233282","73.69692779","5","0.028","0.056099022","94.4","89.5","0.958","cement","CEM1-(BMW)Oxy-MEA","Cement"
"147","19","3","2","2030","0.23416","0.84297","0","0","4.29082","0","0","0","0","0","0","0","0","0","0","0","0.33262","0","0","0","0","0","0","0","0","0","78.69692779","35.58459497","4.2","33.91233282","73.69692779","5","0.028","0.056099022","94.4","89.5","0.958","cement","CEM1-(BMW)Oxy-MEA","Cement"
